topic_a,topic_b,cutoff_year,prediction_window_start,prediction_window_end,adamic_adar_score,common_neighbour_count,degree_a,degree_b,jaccard_coefficient,preferential_attachment,weighted_degree_a,weighted_degree_b,true_label,predicted_label,prediction_score,error_type,rank
https://openalex.org/T13548,https://openalex.org/T14280,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,78
https://openalex.org/T10766,https://openalex.org/T13548,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,67
https://openalex.org/T12659,https://openalex.org/T14484,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,76
https://openalex.org/T11472,https://openalex.org/T12496,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,72
https://openalex.org/T10145,https://openalex.org/T12659,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,62
https://openalex.org/T10145,https://openalex.org/T14484,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,63
https://openalex.org/T12577,https://openalex.org/T14280,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,75
https://openalex.org/T10091,https://openalex.org/T11987,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,60
https://openalex.org/T11987,https://openalex.org/T12916,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,73
https://openalex.org/T10844,https://openalex.org/T11885,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,70
https://openalex.org/T10766,https://openalex.org/T14280,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,69
https://openalex.org/T10212,https://openalex.org/T12496,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,64
https://openalex.org/T10091,https://openalex.org/T10990,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,59
https://openalex.org/T10766,https://openalex.org/T14098,2020,2021,2025,0.48089834696298783,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.6413827165965249,false_positive,68
https://openalex.org/T10015,https://openalex.org/T10836,2020,2021,2025,1.6250615326711617,4,42,10,0.08333333333333333,420,194.0,18.0,0,1,0.64,false_positive,79
https://openalex.org/T10065,https://openalex.org/T10804,2020,2021,2025,1.1352332769293625,2,9,24,0.06451612903225806,216,12.0,48.0,0,1,0.6266666666666667,false_positive,80
https://openalex.org/T10887,https://openalex.org/T11986,2020,2021,2025,2.004456072230334,5,26,14,0.14285714285714285,364,66.0,22.0,0,1,0.6166666666666667,false_positive,81
https://openalex.org/T10804,https://openalex.org/T13522,2020,2021,2025,1.4407969303657029,3,24,6,0.1111111111111111,144,48.0,6.0,0,1,0.61,false_positive,82
https://openalex.org/T10602,https://openalex.org/T11986,2020,2021,2025,0.267546386419054,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.6,false_positive,83
https://openalex.org/T11948,https://openalex.org/T12202,2020,2021,2025,1.432682729143239,3,20,6,0.13043478260869565,120,28.0,6.0,0,1,0.5892360388097457,false_positive,84
https://openalex.org/T10775,https://openalex.org/T10885,2020,2021,2025,0.3396232718951086,1,9,26,0.029411764705882353,234,12.0,80.0,0,1,0.58,false_positive,86
https://openalex.org/T10804,https://openalex.org/T12816,2020,2021,2025,1.3176224332480841,3,24,7,0.10714285714285714,168,48.0,7.0,0,1,0.58,false_positive,85
https://openalex.org/T10857,https://openalex.org/T11289,2020,2021,2025,1.3787651521148159,3,8,10,0.2,80,10.0,20.0,0,1,0.5766666666666667,false_positive,87
https://openalex.org/T10804,https://openalex.org/T11097,2020,2021,2025,1.825432055493077,3,24,6,0.1111111111111111,144,48.0,6.0,0,1,0.5733333333333334,false_positive,88
https://openalex.org/T10015,https://openalex.org/T13650,2020,2021,2025,1.2683372769066217,3,42,9,0.0625,378,194.0,11.0,0,1,0.5666666666666667,false_positive,89
https://openalex.org/T10010,https://openalex.org/T10206,2020,2021,2025,1.013230239864666,2,9,29,0.05555555555555555,261,12.0,94.0,0,1,0.5533333333333333,false_positive,90
https://openalex.org/T10462,https://openalex.org/T12535,2020,2021,2025,1.3302275795235756,3,6,14,0.17647058823529413,84,6.0,19.0,0,1,0.54,false_positive,91
https://openalex.org/T10836,https://openalex.org/T11871,2020,2021,2025,0.7185464535850599,2,10,15,0.08695652173913043,150,18.0,19.0,0,1,0.5366666666666666,false_positive,92
https://openalex.org/T11287,https://openalex.org/T11468,2020,2021,2025,1.6176395443565024,5,19,11,0.2,209,28.0,22.0,0,1,0.53,false_positive,93
https://openalex.org/T10885,https://openalex.org/T11269,2020,2021,2025,1.5740628736133395,4,26,12,0.11764705882352941,312,80.0,20.0,0,1,0.5233333333333333,false_positive,94
https://openalex.org/T11825,https://openalex.org/T11986,2020,2021,2025,0.33380820069533407,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.52,false_positive,100
https://openalex.org/T10049,https://openalex.org/T11986,2020,2021,2025,0.33380820069533407,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.52,false_positive,95
https://openalex.org/T10432,https://openalex.org/T11986,2020,2021,2025,0.33380820069533407,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.52,false_positive,96
https://openalex.org/T11809,https://openalex.org/T11986,2020,2021,2025,0.33380820069533407,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.52,false_positive,99
https://openalex.org/T10492,https://openalex.org/T11986,2020,2021,2025,0.33380820069533407,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.52,false_positive,97
https://openalex.org/T11784,https://openalex.org/T11986,2020,2021,2025,0.33380820069533407,1,2,14,0.06666666666666667,28,2.0,22.0,0,1,0.52,false_positive,98
https://openalex.org/T10351,https://openalex.org/T10887,2020,2021,2025,0.33380820069533407,1,8,26,0.030303030303030304,208,10.0,66.0,0,1,0.51,false_positive,103
https://openalex.org/T10351,https://openalex.org/T10885,2020,2021,2025,0.33380820069533407,1,8,26,0.030303030303030304,208,10.0,80.0,0,1,0.51,false_positive,102
https://openalex.org/T10673,https://openalex.org/T11542,2020,2021,2025,1.1764671337579005,2,2,9,0.2222222222222222,18,2.0,10.0,0,1,0.51,false_positive,101
https://openalex.org/T10885,https://openalex.org/T13937,2020,2021,2025,1.4908020096007841,4,26,9,0.12903225806451613,234,80.0,14.0,0,1,0.5066666666666667,false_positive,104
https://openalex.org/T10360,https://openalex.org/T11483,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,120
https://openalex.org/T11355,https://openalex.org/T12626,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,133
https://openalex.org/T12354,https://openalex.org/T14380,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,143
https://openalex.org/T12354,https://openalex.org/T12527,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,142
https://openalex.org/T11977,https://openalex.org/T14293,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,138
https://openalex.org/T10020,https://openalex.org/T11683,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,105
https://openalex.org/T11683,https://openalex.org/T13297,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,135
https://openalex.org/T10413,https://openalex.org/T12442,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,122
https://openalex.org/T11977,https://openalex.org/T13840,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,137
https://openalex.org/T10742,https://openalex.org/T11347,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,127
https://openalex.org/T10020,https://openalex.org/T13885,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,107
https://openalex.org/T10682,https://openalex.org/T11683,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,124
https://openalex.org/T10249,https://openalex.org/T10742,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,117
https://openalex.org/T10682,https://openalex.org/T13297,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,125
https://openalex.org/T10091,https://openalex.org/T11155,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,111
https://openalex.org/T13297,https://openalex.org/T13885,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,146
https://openalex.org/T12527,https://openalex.org/T13389,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,144
https://openalex.org/T12527,https://openalex.org/T13901,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,145
https://openalex.org/T10682,https://openalex.org/T13885,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,126
https://openalex.org/T10915,https://openalex.org/T11848,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,128
https://openalex.org/T10020,https://openalex.org/T13297,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,106
https://openalex.org/T10025,https://openalex.org/T12450,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,109
https://openalex.org/T10091,https://openalex.org/T10296,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,110
https://openalex.org/T10413,https://openalex.org/T10440,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,121
https://openalex.org/T13901,https://openalex.org/T14380,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,148
https://openalex.org/T10474,https://openalex.org/T13297,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,123
https://openalex.org/T10107,https://openalex.org/T12442,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,113
https://openalex.org/T10174,https://openalex.org/T10385,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,116
https://openalex.org/T10950,https://openalex.org/T12241,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,129
https://openalex.org/T10950,https://openalex.org/T14043,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,130
https://openalex.org/T10107,https://openalex.org/T10440,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,112
https://openalex.org/T12207,https://openalex.org/T13840,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,139
https://openalex.org/T10170,https://openalex.org/T10915,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,115
https://openalex.org/T10170,https://openalex.org/T10294,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,114
https://openalex.org/T10023,https://openalex.org/T11623,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,108
https://openalex.org/T11182,https://openalex.org/T12892,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,131
https://openalex.org/T10294,https://openalex.org/T10915,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,118
https://openalex.org/T13389,https://openalex.org/T14380,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,147
https://openalex.org/T11214,https://openalex.org/T11824,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,132
https://openalex.org/T11532,https://openalex.org/T12626,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,134
https://openalex.org/T12207,https://openalex.org/T14293,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,140
https://openalex.org/T10294,https://openalex.org/T11848,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,119
https://openalex.org/T11824,https://openalex.org/T13591,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,136
https://openalex.org/T12241,https://openalex.org/T14043,2020,2021,2025,0.5581106265512472,1,2,2,0.3333333333333333,4,2.0,2.0,0,1,0.504832447519901,false_positive,141
https://openalex.org/T10887,https://openalex.org/T11162,2020,2021,2025,1.8304985588141873,5,26,14,0.14285714285714285,364,66.0,30.0,0,1,0.5033333333333333,false_positive,149
https://openalex.org/T10887,https://openalex.org/T11269,2020,2021,2025,1.6267528825449133,4,26,12,0.11764705882352941,312,66.0,20.0,0,1,0.5,false_positive,150
https://openalex.org/T10027,https://openalex.org/T10340,2020,2021,2025,0.48089834696298783,1,11,2,0.08333333333333333,22,16.0,2.0,0,0,0.49333333333333335,true_negative,152
https://openalex.org/T10351,https://openalex.org/T11468,2020,2021,2025,0.8919188272465812,2,8,11,0.11764705882352941,88,10.0,22.0,0,0,0.49333333333333335,true_negative,151
https://openalex.org/T10765,https://openalex.org/T11986,2020,2021,2025,0.3396232718951086,1,2,14,0.06666666666666667,28,2.0,22.0,0,0,0.49,true_negative,155
https://openalex.org/T10699,https://openalex.org/T11986,2020,2021,2025,0.3396232718951086,1,2,14,0.06666666666666667,28,2.0,22.0,0,0,0.49,true_negative,154
https://openalex.org/T10643,https://openalex.org/T11986,2020,2021,2025,0.3396232718951086,1,2,14,0.06666666666666667,28,2.0,22.0,0,0,0.49,true_negative,153
https://openalex.org/T10841,https://openalex.org/T11986,2020,2021,2025,0.3396232718951086,1,2,14,0.06666666666666667,28,2.0,22.0,0,0,0.49,true_negative,156
https://openalex.org/T11642,https://openalex.org/T11710,2020,2021,2025,1.0689749661736885,3,12,7,0.1875,84,32.0,12.0,0,0,0.4855287959840364,true_negative,157
https://openalex.org/T10120,https://openalex.org/T10320,2020,2021,2025,0.33380820069533407,1,6,19,0.041666666666666664,114,10.0,35.0,0,0,0.48291536050156747,true_negative,158
https://openalex.org/T11879,https://openalex.org/T11986,2020,2021,2025,0.267546386419054,1,2,14,0.06666666666666667,28,4.0,22.0,0,0,0.48,true_negative,160
https://openalex.org/T11470,https://openalex.org/T11986,2020,2021,2025,0.267546386419054,1,2,14,0.06666666666666667,28,4.0,22.0,0,0,0.48,true_negative,159
https://openalex.org/T10934,https://openalex.org/T11020,2020,2021,2025,0.48089834696298783,1,2,8,0.1111111111111111,16,2.0,8.0,0,0,0.47261088724197586,true_negative,161
https://openalex.org/T10629,https://openalex.org/T12790,2020,2021,2025,0.3459762562611936,1,17,2,0.05555555555555555,34,38.0,2.0,0,0,0.46805077261007855,true_negative,163
