topic_a,topic_b,cutoff_year,prediction_window_start,prediction_window_end,adamic_adar_score,common_neighbour_count,degree_a,degree_b,jaccard_coefficient,preferential_attachment,weighted_degree_a,weighted_degree_b,true_label,predicted_label,prediction_score,error_type,rank
https://openalex.org/T10078,https://openalex.org/T11948,2020,2021,2025,1.9235933878519513,3,9,20,0.11538461538461539,180,16.0,28.0,0,1,0.9506393563650745,false_positive,48
https://openalex.org/T10683,https://openalex.org/T10887,2020,2021,2025,1.3894376171581977,3,5,26,0.10714285714285714,130,10.0,66.0,0,1,0.9464626937239402,false_positive,49
https://openalex.org/T10320,https://openalex.org/T10500,2020,2021,2025,1.6696297158379338,4,19,11,0.15384615384615385,209,35.0,20.0,0,1,0.9464010014628562,false_positive,50
https://openalex.org/T10885,https://openalex.org/T11269,2020,2021,2025,1.5740628736133395,4,26,12,0.11764705882352941,312,80.0,20.0,0,1,0.9460557927125064,false_positive,51
https://openalex.org/T10887,https://openalex.org/T11269,2020,2021,2025,1.6267528825449133,4,26,12,0.11764705882352941,312,66.0,20.0,0,1,0.9458620242263587,false_positive,52
https://openalex.org/T11871,https://openalex.org/T13283,2020,2021,2025,1.7423109925265163,4,15,21,0.125,315,19.0,23.0,0,1,0.9455135784071205,false_positive,53
https://openalex.org/T10627,https://openalex.org/T11105,2020,2021,2025,2.009401280286825,4,10,6,0.3333333333333333,60,16.0,6.0,0,1,0.9429848845804396,false_positive,54
https://openalex.org/T10885,https://openalex.org/T13937,2020,2021,2025,1.4908020096007841,4,26,9,0.12903225806451613,234,80.0,14.0,0,1,0.9403559562305848,false_positive,55
https://openalex.org/T10751,https://openalex.org/T10885,2020,2021,2025,1.153270196501425,3,4,26,0.1111111111111111,104,4.0,80.0,0,1,0.9397276136789555,false_positive,56
https://openalex.org/T10036,https://openalex.org/T13114,2020,2021,2025,1.7515457267746342,4,16,6,0.2222222222222222,96,28.0,6.0,0,1,0.9396478818135915,false_positive,57
https://openalex.org/T10521,https://openalex.org/T13937,2020,2021,2025,1.5350142937822806,4,18,9,0.17391304347826086,162,56.0,14.0,0,1,0.9387914752620642,false_positive,58
https://openalex.org/T13398,https://openalex.org/T13748,2020,2021,2025,1.710958351686572,4,19,5,0.2,95,25.0,6.0,0,1,0.9382261057376009,false_positive,59
https://openalex.org/T10015,https://openalex.org/T10683,2020,2021,2025,1.3340663169448972,3,42,5,0.06818181818181818,210,194.0,10.0,0,1,0.9371429980914149,false_positive,60
https://openalex.org/T10015,https://openalex.org/T10540,2020,2021,2025,1.3050640741175197,3,42,4,0.06976744186046512,168,194.0,6.0,0,1,0.9353274762788715,false_positive,61
https://openalex.org/T11307,https://openalex.org/T11512,2020,2021,2025,1.6545644138614664,4,15,9,0.2,135,22.0,12.0,0,1,0.9348911916744026,false_positive,62
https://openalex.org/T10002,https://openalex.org/T10591,2020,2021,2025,1.680846641255334,4,16,6,0.2222222222222222,96,28.0,6.0,0,1,0.9333361483634612,false_positive,63
https://openalex.org/T10804,https://openalex.org/T11097,2020,2021,2025,1.825432055493077,3,24,6,0.1111111111111111,144,48.0,6.0,0,1,0.9325880650104953,false_positive,64
https://openalex.org/T10044,https://openalex.org/T13937,2020,2021,2025,1.5115078710903873,4,20,9,0.16,180,44.0,14.0,0,1,0.9321872771499694,false_positive,65
https://openalex.org/T10604,https://openalex.org/T11791,2020,2021,2025,1.425800936176687,4,8,12,0.25,96,20.0,34.0,0,1,0.9318598111860271,false_positive,66
https://openalex.org/T10434,https://openalex.org/T11213,2020,2021,2025,1.5421279955385636,4,9,12,0.23529411764705882,108,16.0,22.0,0,1,0.93062083542679,false_positive,67
https://openalex.org/T10120,https://openalex.org/T11162,2020,2021,2025,1.4612291857453323,4,6,14,0.25,84,10.0,30.0,0,1,0.9298791708965232,false_positive,68
https://openalex.org/T10158,https://openalex.org/T10556,2020,2021,2025,1.574869134709341,3,14,9,0.15,126,20.0,38.0,0,1,0.9286705451066388,false_positive,69
https://openalex.org/T10044,https://openalex.org/T10878,2020,2021,2025,1.4785609456616298,4,20,13,0.13793103448275862,260,44.0,18.0,0,1,0.9277798241583533,false_positive,70
https://openalex.org/T10775,https://openalex.org/T12535,2020,2021,2025,1.5246860184996232,4,9,14,0.21052631578947367,126,12.0,19.0,0,1,0.9273671484695855,false_positive,71
https://openalex.org/T10066,https://openalex.org/T11482,2020,2021,2025,1.3939360586552798,4,13,11,0.2,143,30.0,26.0,0,1,0.9268808001265761,false_positive,72
https://openalex.org/T10044,https://openalex.org/T12748,2020,2021,2025,1.5188709472998485,4,20,4,0.2,80,44.0,4.0,0,1,0.9265441316035566,false_positive,73
https://openalex.org/T10211,https://openalex.org/T10932,2020,2021,2025,1.533557401185171,4,15,7,0.2222222222222222,105,22.0,16.0,0,1,0.9261848168251405,false_positive,74
https://openalex.org/T10044,https://openalex.org/T10857,2020,2021,2025,1.480512363112375,4,20,8,0.16666666666666666,160,44.0,10.0,0,1,0.926066296428261,false_positive,75
https://openalex.org/T10002,https://openalex.org/T10015,2020,2021,2025,0.7127313823852852,2,16,42,0.03571428571428571,672,28.0,194.0,0,1,0.9254823206623759,false_positive,76
https://openalex.org/T10120,https://openalex.org/T11642,2020,2021,2025,1.4585135012449464,4,6,12,0.2857142857142857,72,10.0,32.0,0,1,0.9252888728937737,false_positive,77
https://openalex.org/T11213,https://openalex.org/T11482,2020,2021,2025,1.4085388456976815,4,12,11,0.21052631578947367,132,22.0,26.0,0,1,0.9246917797112358,false_positive,78
https://openalex.org/T10222,https://openalex.org/T11269,2020,2021,2025,1.4710718603755109,4,11,12,0.21052631578947367,132,18.0,20.0,0,1,0.9235202779474707,false_positive,79
https://openalex.org/T10015,https://openalex.org/T11928,2020,2021,2025,1.153270196501425,3,42,3,0.07142857142857142,126,194.0,4.0,0,1,0.9232885101789198,false_positive,80
https://openalex.org/T10261,https://openalex.org/T11970,2020,2021,2025,1.3156962211825753,4,20,10,0.15384615384615385,200,42.0,26.0,0,1,0.923108043617744,false_positive,81
https://openalex.org/T10594,https://openalex.org/T10887,2020,2021,2025,1.1678729835438266,3,6,26,0.10344827586206896,156,8.0,66.0,0,1,0.922888369335067,false_positive,82
https://openalex.org/T11289,https://openalex.org/T11791,2020,2021,2025,1.3156962211825753,4,10,12,0.2222222222222222,120,20.0,34.0,0,1,0.9228313139472922,false_positive,83
https://openalex.org/T10211,https://openalex.org/T10885,2020,2021,2025,1.2551205007031374,3,15,26,0.07894736842105263,390,22.0,80.0,1,1,0.922638248965503,true_positive,84
https://openalex.org/T10878,https://openalex.org/T13937,2020,2021,2025,1.5350142937822806,4,13,9,0.2222222222222222,117,18.0,14.0,0,1,0.9218733575480683,false_positive,85
https://openalex.org/T10002,https://openalex.org/T11881,2020,2021,2025,1.5813203461917889,4,16,4,0.25,64,28.0,6.0,0,1,0.9212205538070621,false_positive,86
https://openalex.org/T10222,https://openalex.org/T11791,2020,2021,2025,1.29843413070357,4,11,12,0.21052631578947367,132,18.0,34.0,0,1,0.9207086378438076,false_positive,87
https://openalex.org/T10604,https://openalex.org/T11642,2020,2021,2025,1.3374827105346287,4,8,12,0.25,96,20.0,32.0,0,1,0.920669968638017,false_positive,88
https://openalex.org/T10044,https://openalex.org/T12254,2020,2021,2025,1.2993735008003338,4,20,6,0.18181818181818182,120,44.0,20.0,1,1,0.9198154557145716,true_positive,89
https://openalex.org/T10878,https://openalex.org/T11289,2020,2021,2025,1.4395123658305709,4,13,10,0.21052631578947367,130,18.0,20.0,0,1,0.9192944444900023,false_positive,90
https://openalex.org/T11235,https://openalex.org/T13398,2020,2021,2025,1.3736254978852274,4,12,19,0.14814814814814814,228,16.0,25.0,0,1,0.9188448723379559,false_positive,91
https://openalex.org/T10012,https://openalex.org/T10222,2020,2021,2025,1.3634018768579415,4,11,11,0.2222222222222222,121,40.0,18.0,0,1,0.9176319212084573,false_positive,92
https://openalex.org/T10515,https://openalex.org/T10887,2020,2021,2025,1.118873259746552,3,6,26,0.10344827586206896,156,8.0,66.0,0,1,0.9174841641500233,false_positive,93
https://openalex.org/T11287,https://openalex.org/T11970,2020,2021,2025,1.3156962211825753,4,19,10,0.16,190,28.0,26.0,0,1,0.9174782232471409,false_positive,94
https://openalex.org/T10932,https://openalex.org/T13937,2020,2021,2025,1.6464830317701868,4,7,9,0.3333333333333333,63,16.0,14.0,0,1,0.917041002343023,false_positive,95
https://openalex.org/T10521,https://openalex.org/T11287,2020,2021,2025,1.2838313436611684,4,18,19,0.12121212121212122,342,56.0,28.0,0,1,0.9169031343566467,false_positive,96
https://openalex.org/T11871,https://openalex.org/T14374,2020,2021,2025,1.800780495670471,3,15,5,0.17647058823529413,75,19.0,6.0,0,1,0.9167985815815765,false_positive,97
https://openalex.org/T10211,https://openalex.org/T11881,2020,2021,2025,1.5813203461917889,4,15,4,0.26666666666666666,60,22.0,6.0,0,1,0.9155310861708827,false_positive,98
https://openalex.org/T10826,https://openalex.org/T13283,2020,2021,2025,1.5063034508242497,3,3,21,0.14285714285714285,63,4.0,23.0,0,1,0.9137825613106577,false_positive,99
https://openalex.org/T10015,https://openalex.org/T10594,2020,2021,2025,1.1678729835438266,3,42,6,0.06666666666666667,252,194.0,8.0,0,1,0.9125005726581364,false_positive,100
https://openalex.org/T11289,https://openalex.org/T11482,2020,2021,2025,1.3156962211825753,4,10,11,0.23529411764705882,110,20.0,26.0,0,1,0.9114455474829469,false_positive,101
https://openalex.org/T10206,https://openalex.org/T12010,2020,2021,2025,1.4294106717377917,3,29,10,0.08333333333333333,290,94.0,22.0,0,1,0.9113473474655823,false_positive,102
https://openalex.org/T10878,https://openalex.org/T11287,2020,2021,2025,1.2838313436611684,4,13,19,0.14285714285714285,247,18.0,28.0,0,1,0.9108764744983082,false_positive,103
https://openalex.org/T10211,https://openalex.org/T10683,2020,2021,2025,1.4808340649838712,4,15,5,0.25,75,22.0,10.0,0,1,0.9106429701649383,false_positive,104
https://openalex.org/T10878,https://openalex.org/T10932,2020,2021,2025,1.4395123658305709,4,13,7,0.25,91,18.0,16.0,0,1,0.9100190223548927,false_positive,105
https://openalex.org/T10015,https://openalex.org/T13650,2020,2021,2025,1.2683372769066217,3,42,9,0.0625,378,194.0,11.0,0,1,0.9099072948269142,false_positive,106
https://openalex.org/T10036,https://openalex.org/T10531,2020,2021,2025,1.7137526288989806,3,16,4,0.17647058823529413,64,28.0,4.0,0,1,0.90926544175339,false_positive,107
https://openalex.org/T10836,https://openalex.org/T12114,2020,2021,2025,1.5063724769781826,4,10,9,0.26666666666666666,90,18.0,10.0,0,1,0.9079264754911235,false_positive,108
https://openalex.org/T11642,https://openalex.org/T11970,2020,2021,2025,1.2273779955405173,4,12,10,0.2222222222222222,120,32.0,26.0,0,1,0.9071401879605157,false_positive,109
https://openalex.org/T11642,https://openalex.org/T13664,2020,2021,2025,1.322879923492227,4,12,9,0.23529411764705882,108,32.0,18.0,0,1,0.9069135909278494,false_positive,110
https://openalex.org/T10269,https://openalex.org/T10887,2020,2021,2025,1.1678729835438266,3,11,26,0.08823529411764706,286,12.0,66.0,0,1,0.9062000104932284,false_positive,111
https://openalex.org/T10531,https://openalex.org/T11307,2020,2021,2025,1.5505157350057461,3,4,15,0.1875,60,4.0,22.0,0,1,0.9055403682602333,false_positive,112
https://openalex.org/T10434,https://openalex.org/T10604,2020,2021,2025,1.4475874255287402,4,9,8,0.3076923076923077,72,16.0,20.0,0,1,0.9047723408286094,false_positive,113
https://openalex.org/T10261,https://openalex.org/T10878,2020,2021,2025,1.2838313436611684,4,20,13,0.13793103448275862,260,42.0,18.0,0,1,0.9045380366516164,false_positive,114
https://openalex.org/T10191,https://openalex.org/T11307,2020,2021,2025,1.5163157625699744,3,4,15,0.1875,60,6.0,22.0,0,1,0.9021046905485836,false_positive,115
https://openalex.org/T10878,https://openalex.org/T11482,2020,2021,2025,1.2273779955405173,4,13,11,0.2,143,18.0,26.0,0,1,0.9018924195397536,false_positive,116
https://openalex.org/T10878,https://openalex.org/T11970,2020,2021,2025,1.2273779955405173,4,13,10,0.21052631578947367,130,18.0,26.0,0,1,0.9010093742745898,false_positive,117
https://openalex.org/T10804,https://openalex.org/T11542,2020,2021,2025,1.5601695548649686,3,24,9,0.1,216,48.0,10.0,0,1,0.8992895054337131,false_positive,118
https://openalex.org/T10467,https://openalex.org/T11577,2020,2021,2025,1.7525963077496391,3,10,6,0.23076923076923078,60,15.0,6.0,0,1,0.8992163984498986,false_positive,119
https://openalex.org/T11970,https://openalex.org/T13664,2020,2021,2025,1.322879923492227,4,10,9,0.26666666666666666,90,26.0,18.0,0,1,0.8989984903056861,false_positive,120
https://openalex.org/T10206,https://openalex.org/T12880,2020,2021,2025,1.5294232576226614,3,29,18,0.06818181818181818,522,94.0,28.0,0,1,0.8981185355670434,false_positive,121
https://openalex.org/T11213,https://openalex.org/T11289,2020,2021,2025,1.2479055354396316,4,12,10,0.2222222222222222,120,22.0,20.0,0,1,0.8962682129163646,false_positive,122
https://openalex.org/T10683,https://openalex.org/T10885,2020,2021,2025,1.0556294164628637,2,5,26,0.06896551724137931,130,10.0,80.0,0,1,0.8958484686701981,false_positive,123
https://openalex.org/T10036,https://openalex.org/T12422,2020,2021,2025,1.5663383790091805,3,16,8,0.14285714285714285,128,28.0,9.0,0,1,0.8956832462286584,false_positive,124
https://openalex.org/T10012,https://openalex.org/T10521,2020,2021,2025,1.0295936761626074,3,11,18,0.11538461538461539,198,40.0,56.0,0,1,0.8954575737092092,false_positive,125
https://openalex.org/T11289,https://openalex.org/T11468,2020,2021,2025,1.2152099399746579,4,10,11,0.23529411764705882,110,20.0,22.0,0,1,0.8925971786440162,false_positive,126
https://openalex.org/T10002,https://openalex.org/T10939,2020,2021,2025,1.5899364842509853,3,16,3,0.1875,48,28.0,4.0,0,1,0.8921522148833693,false_positive,127
https://openalex.org/T10627,https://openalex.org/T12859,2020,2021,2025,1.4768950133247354,3,10,13,0.15,130,16.0,18.0,0,1,0.8911872989802561,false_positive,128
https://openalex.org/T10078,https://openalex.org/T10660,2020,2021,2025,1.7978020683175122,3,9,4,0.3,36,16.0,6.0,0,1,0.8895241849467146,false_positive,129
https://openalex.org/T10887,https://openalex.org/T11354,2020,2021,2025,1.139698391156719,3,26,3,0.11538461538461539,78,66.0,24.0,0,1,0.8895030966481285,false_positive,130
https://openalex.org/T10010,https://openalex.org/T10206,2020,2021,2025,1.013230239864666,2,9,29,0.05555555555555555,261,12.0,94.0,0,1,0.8891835335007917,false_positive,131
https://openalex.org/T10222,https://openalex.org/T11289,2020,2021,2025,1.2152099399746579,4,11,10,0.23529411764705882,110,18.0,20.0,0,1,0.8876364356220424,false_positive,132
https://openalex.org/T11642,https://openalex.org/T12254,2020,2021,2025,1.2273779955405173,4,12,6,0.2857142857142857,72,32.0,20.0,0,1,0.887587512378595,false_positive,133
https://openalex.org/T10144,https://openalex.org/T10235,2020,2021,2025,1.5499038432583574,3,12,10,0.15789473684210525,120,14.0,10.0,0,1,0.8862557767270607,false_positive,134
https://openalex.org/T10804,https://openalex.org/T13522,2020,2021,2025,1.4407969303657029,3,24,6,0.1111111111111111,144,48.0,6.0,0,1,0.8858798423001636,false_positive,135
https://openalex.org/T10804,https://openalex.org/T11639,2020,2021,2025,1.4085855403276248,3,24,5,0.11538461538461539,120,48.0,6.0,0,1,0.8842308275830081,false_positive,136
https://openalex.org/T10878,https://openalex.org/T12254,2020,2021,2025,1.2273779955405173,4,13,6,0.26666666666666666,78,18.0,20.0,0,1,0.8836835945929268,false_positive,137
https://openalex.org/T10804,https://openalex.org/T12075,2020,2021,2025,1.3972262937145832,3,24,4,0.12,96,48.0,4.0,0,1,0.8824299198821167,false_positive,138
https://openalex.org/T11468,https://openalex.org/T11764,2020,2021,2025,1.5948180044701377,3,11,4,0.25,44,22.0,10.0,0,1,0.8824138051722566,false_positive,139
https://openalex.org/T10467,https://openalex.org/T10629,2020,2021,2025,1.2072134310002074,3,10,17,0.125,170,15.0,38.0,0,1,0.8821280144884346,false_positive,140
https://openalex.org/T10136,https://openalex.org/T10320,2020,2021,2025,1.2768539200771853,3,12,19,0.10714285714285714,228,16.0,35.0,0,1,0.8817267667873202,false_positive,141
https://openalex.org/T12196,https://openalex.org/T12880,2020,2021,2025,1.2423702190814316,3,4,18,0.15789473684210525,72,8.0,28.0,0,1,0.8798740018713351,false_positive,142
https://openalex.org/T11482,https://openalex.org/T12254,2020,2021,2025,1.2273779955405173,4,11,6,0.3076923076923077,66,26.0,20.0,0,1,0.8783250805935714,false_positive,143
https://openalex.org/T12114,https://openalex.org/T13283,2020,2021,2025,1.3398813881446716,3,9,21,0.1111111111111111,189,10.0,23.0,0,1,0.8769524799224072,false_positive,144
https://openalex.org/T11881,https://openalex.org/T11948,2020,2021,2025,1.2023971645018376,3,4,20,0.14285714285714285,80,6.0,28.0,0,1,0.8759065238304242,false_positive,145
https://openalex.org/T11948,https://openalex.org/T12202,2020,2021,2025,1.432682729143239,3,20,6,0.13043478260869565,120,28.0,6.0,0,1,0.8732260738501465,false_positive,146
https://openalex.org/T10222,https://openalex.org/T12254,2020,2021,2025,1.2273779955405173,4,11,6,0.3076923076923077,66,18.0,20.0,0,1,0.8731683533617051,false_positive,147
https://openalex.org/T12254,https://openalex.org/T13664,2020,2021,2025,1.322879923492227,4,6,9,0.36363636363636365,54,20.0,18.0,0,1,0.8729575709356682,false_positive,148
https://openalex.org/T10320,https://openalex.org/T12761,2020,2021,2025,1.392153421554617,3,19,5,0.14285714285714285,95,35.0,6.0,0,1,0.8726523305601349,false_positive,149
https://openalex.org/T10044,https://openalex.org/T10836,2020,2021,2025,1.2975319840586017,3,20,10,0.1111111111111111,200,44.0,18.0,0,1,0.8721440249054805,false_positive,150
https://openalex.org/T10074,https://openalex.org/T10179,2020,2021,2025,1.5360540681028036,3,7,7,0.2727272727272727,49,14.0,16.0,0,1,0.8719679787303327,false_positive,151
https://openalex.org/T10206,https://openalex.org/T12947,2020,2021,2025,1.1227337176223047,3,29,3,0.10344827586206896,87,94.0,4.0,0,1,0.8712621855643746,false_positive,152
https://openalex.org/T11970,https://openalex.org/T12254,2020,2021,2025,1.2273779955405173,4,10,6,0.3333333333333333,60,26.0,20.0,0,1,0.8710625470517468,false_positive,153
https://openalex.org/T10211,https://openalex.org/T10521,2020,2021,2025,1.0196590588154202,3,15,18,0.1,270,22.0,56.0,0,1,0.8708753568734957,false_positive,154
https://openalex.org/T10688,https://openalex.org/T11307,2020,2021,2025,1.314766289870602,3,11,15,0.13043478260869565,165,14.0,22.0,0,1,0.8699744118002067,false_positive,155
https://openalex.org/T10519,https://openalex.org/T10521,2020,2021,2025,0.8814017392793236,3,5,18,0.15,90,12.0,56.0,0,1,0.8695660883705378,false_positive,156
https://openalex.org/T10857,https://openalex.org/T11289,2020,2021,2025,1.3787651521148159,3,8,10,0.2,80,10.0,20.0,0,1,0.8694561514590919,false_positive,157
https://openalex.org/T11287,https://openalex.org/T14078,2020,2021,2025,1.3479411373731205,3,19,4,0.15,76,28.0,10.0,0,1,0.8690497528891712,false_positive,158
https://openalex.org/T10742,https://openalex.org/T10887,2020,2021,2025,0.9605402309330919,2,2,26,0.07692307692307693,52,2.0,66.0,0,1,0.8685376248534207,false_positive,159
https://openalex.org/T10885,https://openalex.org/T11928,2020,2021,2025,1.153270196501425,3,26,3,0.11538461538461539,78,80.0,4.0,0,1,0.8669723469710646,false_positive,160
https://openalex.org/T10552,https://openalex.org/T11287,2020,2021,2025,1.365358839940256,2,7,19,0.08333333333333333,133,34.0,28.0,1,1,0.8666777029595581,true_positive,161
