topic_a,topic_b,cutoff_year,prediction_window_start,prediction_window_end,adamic_adar_score,common_neighbour_count,degree_a,degree_b,jaccard_coefficient,preferential_attachment,weighted_degree_a,weighted_degree_b,true_label,predicted_label,prediction_score,error_type,rank
https://openalex.org/T10320,https://openalex.org/T10500,2015,2016,2020,1.783781792672743,4,17,11,0.16666666666666666,187,31.0,20.0,0,1,0.9951083804611266,false_positive,27
https://openalex.org/T11744,https://openalex.org/T13283,2015,2016,2020,0.31465798044412485,1,6,17,0.045454545454545456,102,20.0,19.0,0,1,0.9928428824589914,false_positive,28
https://openalex.org/T10062,https://openalex.org/T10587,2015,2016,2020,0.5138983423697507,1,5,6,0.1,30,6.0,6.0,0,1,0.9916955451462351,false_positive,29
https://openalex.org/T10885,https://openalex.org/T11206,2015,2016,2020,0.35295612386476116,1,25,2,0.038461538461538464,50,62.0,2.0,0,1,0.9905784624426759,false_positive,30
https://openalex.org/T10885,https://openalex.org/T11629,2015,2016,2020,0.35295612386476116,1,25,2,0.038461538461538464,50,62.0,2.0,0,1,0.9905784624426759,false_positive,31
https://openalex.org/T10885,https://openalex.org/T13126,2015,2016,2020,0.35295612386476116,1,25,2,0.038461538461538464,50,62.0,2.0,0,1,0.9905784624426759,false_positive,33
https://openalex.org/T10885,https://openalex.org/T12292,2015,2016,2020,0.35295612386476116,1,25,2,0.038461538461538464,50,62.0,2.0,0,1,0.9905784624426759,false_positive,32
https://openalex.org/T10071,https://openalex.org/T13984,2015,2016,2020,0.7213475204444817,1,4,6,0.1111111111111111,24,4.0,6.0,0,1,0.9905088901282593,false_positive,34
https://openalex.org/T10272,https://openalex.org/T10560,2015,2016,2020,0.7213475204444817,1,4,6,0.1111111111111111,24,4.0,6.0,0,1,0.9905088901282593,false_positive,35
https://openalex.org/T10446,https://openalex.org/T10646,2015,2016,2020,0.7213475204444817,1,4,6,0.1111111111111111,24,4.0,6.0,0,1,0.9905088901282593,false_positive,36
https://openalex.org/T10604,https://openalex.org/T11642,2015,2016,2020,1.3527314282408693,4,8,11,0.26666666666666666,88,20.0,26.0,0,1,0.989656119534024,false_positive,37
https://openalex.org/T11287,https://openalex.org/T11482,2015,2016,2020,0.9086517694592305,3,13,11,0.14285714285714285,143,20.0,26.0,0,1,0.9892979811219368,false_positive,38
https://openalex.org/T11289,https://openalex.org/T11642,2015,2016,2020,1.2985230147105107,4,6,11,0.3076923076923077,66,8.0,26.0,0,1,0.9868448532998608,false_positive,39
https://openalex.org/T11177,https://openalex.org/T11948,2015,2016,2020,2.164042561333445,4,9,17,0.18181818181818182,153,14.0,24.0,0,1,0.9865236224943246,false_positive,40
https://openalex.org/T10521,https://openalex.org/T11578,2015,2016,2020,0.2790553132756236,1,18,4,0.047619047619047616,72,50.0,4.0,0,1,0.9855410470697528,false_positive,41
https://openalex.org/T10521,https://openalex.org/T11791,2015,2016,2020,2.235923387510314,6,18,12,0.25,216,50.0,32.0,0,1,0.98302089679883,false_positive,42
https://openalex.org/T10120,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,6,17,0.045454545454545456,102,10.0,24.0,0,1,0.9825420732773464,false_positive,43
https://openalex.org/T10044,https://openalex.org/T10878,2015,2016,2020,0.9040868828124409,2,16,9,0.08695652173913043,144,38.0,14.0,0,1,0.9817994266021054,false_positive,44
https://openalex.org/T10044,https://openalex.org/T10715,2015,2016,2020,0.6213349345596119,1,16,2,0.058823529411764705,32,38.0,2.0,0,1,0.9800023043759887,false_positive,45
https://openalex.org/T10044,https://openalex.org/T11760,2015,2016,2020,0.6213349345596119,1,16,2,0.058823529411764705,32,38.0,2.0,0,1,0.9800023043759887,false_positive,46
https://openalex.org/T10932,https://openalex.org/T11948,2015,2016,2020,0.36067376022224085,1,6,17,0.045454545454545456,102,8.0,24.0,0,1,0.9788341579908372,false_positive,47
https://openalex.org/T10887,https://openalex.org/T11162,2015,2016,2020,1.6640405430510523,4,23,13,0.125,299,50.0,28.0,0,1,0.9770039797964427,false_positive,50
https://openalex.org/T10261,https://openalex.org/T10521,2015,2016,2020,1.7427165523077233,5,17,18,0.16666666666666666,306,32.0,50.0,0,1,0.9770039797964427,false_positive,49
https://openalex.org/T10015,https://openalex.org/T10044,2015,2016,2020,2.47340368917458,5,36,16,0.10638297872340426,576,158.0,38.0,1,1,0.9770039797964427,true_positive,48
https://openalex.org/T10621,https://openalex.org/T13283,2015,2016,2020,0.40242960438184466,1,6,17,0.045454545454545456,102,6.0,19.0,0,1,0.9757637291126963,false_positive,51
https://openalex.org/T10640,https://openalex.org/T13283,2015,2016,2020,0.4170323914242463,1,6,17,0.045454545454545456,102,6.0,19.0,0,1,0.9757637291126963,false_positive,52
https://openalex.org/T10211,https://openalex.org/T13937,2015,2016,2020,0.8770396154550482,2,8,8,0.14285714285714285,64,14.0,12.0,0,1,0.9723621958067007,false_positive,53
https://openalex.org/T10604,https://openalex.org/T10887,2015,2016,2020,2.2248834329785345,6,8,23,0.24,184,20.0,50.0,0,1,0.9723238984594342,false_positive,54
https://openalex.org/T10066,https://openalex.org/T10261,2015,2016,2020,1.6029530204200955,4,12,17,0.16,204,26.0,32.0,0,1,0.9723238984594342,false_positive,55
https://openalex.org/T10609,https://openalex.org/T13083,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,6.0,2.0,0,1,0.9713403147159695,false_positive,57
https://openalex.org/T12761,https://openalex.org/T13429,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,6.0,2.0,0,1,0.9713403147159695,false_positive,60
https://openalex.org/T10609,https://openalex.org/T14484,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,6.0,2.0,0,1,0.9713403147159695,false_positive,58
https://openalex.org/T10351,https://openalex.org/T11171,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,6.0,2.0,0,1,0.9713403147159695,false_positive,56
https://openalex.org/T11639,https://openalex.org/T11824,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,6.0,2.0,0,1,0.9713403147159695,false_positive,59
https://openalex.org/T10629,https://openalex.org/T11880,2015,2016,2020,0.31465798044412485,1,16,4,0.05263157894736842,64,28.0,4.0,0,1,0.9709236133557941,false_positive,61
https://openalex.org/T11213,https://openalex.org/T11578,2015,2016,2020,0.2790553132756236,1,12,4,0.06666666666666667,48,18.0,4.0,0,1,0.9702441807861486,false_positive,64
https://openalex.org/T11213,https://openalex.org/T11407,2015,2016,2020,0.31066746727980593,1,12,4,0.06666666666666667,48,18.0,4.0,0,1,0.9702441807861486,false_positive,63
https://openalex.org/T10243,https://openalex.org/T12574,2015,2016,2020,0.31465798044412485,1,12,4,0.06666666666666667,48,18.0,4.0,0,1,0.9702441807861486,false_positive,62
https://openalex.org/T11710,https://openalex.org/T11948,2015,2016,2020,0.48089834696298783,1,6,17,0.045454545454545456,102,8.0,24.0,0,1,0.9685705191355501,false_positive,65
https://openalex.org/T11396,https://openalex.org/T13429,2015,2016,2020,0.5581106265512472,1,3,2,0.25,6,3.0,2.0,0,1,0.9673770940118016,false_positive,66
https://openalex.org/T11468,https://openalex.org/T11642,2015,2016,2020,2.1063297048746943,5,10,11,0.3125,110,18.0,26.0,0,1,0.9670159934402159,false_positive,67
https://openalex.org/T10320,https://openalex.org/T10519,2015,2016,2020,0.31066746727980593,1,17,4,0.05,68,31.0,8.0,0,1,0.9652679912030826,false_positive,68
https://openalex.org/T11642,https://openalex.org/T11970,2015,2016,2020,1.254628025720424,4,11,9,0.25,99,26.0,20.0,0,1,0.9577580973678695,false_positive,69
https://openalex.org/T12196,https://openalex.org/T12880,2015,2016,2020,1.2966917204986474,3,4,18,0.15789473684210525,72,6.0,26.0,0,1,0.9543241004165727,false_positive,70
https://openalex.org/T10086,https://openalex.org/T10804,2015,2016,2020,0.6213349345596119,1,6,17,0.045454545454545456,102,8.0,34.0,0,1,0.9433612006329525,false_positive,71
https://openalex.org/T10136,https://openalex.org/T10522,2015,2016,2020,1.2856213552307498,3,11,8,0.1875,88,14.0,8.0,0,1,0.9426282370798555,false_positive,72
https://openalex.org/T10434,https://openalex.org/T10887,2015,2016,2020,2.3312483571229747,6,9,23,0.23076923076923078,207,14.0,50.0,0,1,0.9386063799102597,false_positive,73
https://openalex.org/T10269,https://openalex.org/T10885,2015,2016,2020,1.9918801154769432,5,9,25,0.1724137931034483,225,10.0,62.0,0,1,0.9386063799102597,false_positive,74
https://openalex.org/T12168,https://openalex.org/T14374,2015,2016,2020,0.48089834696298783,1,3,5,0.14285714285714285,15,4.0,6.0,0,1,0.9308152023604337,false_positive,75
https://openalex.org/T10887,https://openalex.org/T11470,2015,2016,2020,0.2790553132756236,1,23,2,0.041666666666666664,46,50.0,2.0,0,1,0.9303749865769264,false_positive,76
https://openalex.org/T10939,https://openalex.org/T11162,2015,2016,2020,0.9102392266268373,2,3,13,0.14285714285714285,39,4.0,28.0,0,1,0.9260971840951461,false_positive,77
https://openalex.org/T10939,https://openalex.org/T11948,2015,2016,2020,0.9102392266268373,2,3,17,0.1111111111111111,51,4.0,24.0,0,1,0.9236088503246639,false_positive,78
https://openalex.org/T10044,https://openalex.org/T12202,2015,2016,2020,0.36067376022224085,1,16,2,0.058823529411764705,32,38.0,2.0,0,1,0.9134159061842728,false_positive,80
https://openalex.org/T10044,https://openalex.org/T11825,2015,2016,2020,0.35295612386476116,1,16,2,0.058823529411764705,32,38.0,2.0,0,1,0.9134159061842728,false_positive,79
https://openalex.org/T10044,https://openalex.org/T13104,2015,2016,2020,0.36067376022224085,1,16,2,0.058823529411764705,32,38.0,2.0,0,1,0.9134159061842728,false_positive,81
https://openalex.org/T10066,https://openalex.org/T11213,2015,2016,2020,1.0448423938688483,3,12,12,0.14285714285714285,144,26.0,18.0,0,1,0.9105850112089268,false_positive,82
https://openalex.org/T10467,https://openalex.org/T10629,2015,2016,2020,0.9102392266268373,2,9,16,0.08695652173913043,144,13.0,28.0,0,1,0.9049699088511756,false_positive,83
https://openalex.org/T10064,https://openalex.org/T11289,2015,2016,2020,0.8770396154550482,2,12,6,0.125,72,16.0,8.0,0,1,0.9035801933738347,false_positive,84
https://openalex.org/T10179,https://openalex.org/T10663,2015,2016,2020,1.6573654807208882,3,7,3,0.42857142857142855,21,16.0,8.0,0,1,0.902895916806715,false_positive,85
https://openalex.org/T10222,https://openalex.org/T11791,2015,2016,2020,1.3256841608834768,4,11,12,0.21052631578947367,132,16.0,32.0,0,1,0.9013611858328385,false_positive,86
https://openalex.org/T10057,https://openalex.org/T10775,2015,2016,2020,1.2681489527310008,3,8,4,0.3333333333333333,32,20.0,6.0,0,1,0.8980364121327603,false_positive,87
https://openalex.org/T11871,https://openalex.org/T14374,2015,2016,2020,1.800780495670471,3,15,5,0.17647058823529413,75,17.0,6.0,0,1,0.897900068995586,false_positive,88
https://openalex.org/T10887,https://openalex.org/T12610,2015,2016,2020,0.3459762562611936,1,23,2,0.041666666666666664,46,50.0,2.0,0,1,0.8957910833050117,false_positive,89
https://openalex.org/T11213,https://openalex.org/T11791,2015,2016,2020,1.0448423938688483,3,12,12,0.14285714285714285,144,18.0,32.0,0,1,0.8943114653808601,false_positive,90
https://openalex.org/T11307,https://openalex.org/T11447,2015,2016,2020,1.2508868622519953,3,10,10,0.17647058823529413,100,14.0,13.0,0,1,0.8891722570410239,false_positive,91
https://openalex.org/T10629,https://openalex.org/T14153,2015,2016,2020,0.8268746032241814,2,16,4,0.1111111111111111,64,28.0,6.0,0,1,0.8851142280083132,false_positive,92
https://openalex.org/T11970,https://openalex.org/T13664,2015,2016,2020,1.3463901628224628,4,9,9,0.2857142857142857,81,20.0,18.0,0,1,0.8799227894593487,false_positive,93
https://openalex.org/T10064,https://openalex.org/T11519,2015,2016,2020,0.35295612386476116,1,12,2,0.07692307692307693,24,16.0,2.0,0,1,0.8669560804123203,false_positive,96
https://openalex.org/T10064,https://openalex.org/T10537,2015,2016,2020,0.35295612386476116,1,12,2,0.07692307692307693,24,16.0,2.0,0,1,0.8669560804123203,false_positive,94
https://openalex.org/T10243,https://openalex.org/T11519,2015,2016,2020,0.35295612386476116,1,12,2,0.07692307692307693,24,18.0,2.0,0,1,0.8669560804123203,false_positive,99
https://openalex.org/T10243,https://openalex.org/T10537,2015,2016,2020,0.35295612386476116,1,12,2,0.07692307692307693,24,18.0,2.0,0,1,0.8669560804123203,false_positive,97
https://openalex.org/T10243,https://openalex.org/T10853,2015,2016,2020,0.35295612386476116,1,12,2,0.07692307692307693,24,18.0,2.0,0,1,0.8669560804123203,false_positive,98
https://openalex.org/T10064,https://openalex.org/T10853,2015,2016,2020,0.35295612386476116,1,12,2,0.07692307692307693,24,16.0,2.0,0,1,0.8669560804123203,false_positive,95
https://openalex.org/T10136,https://openalex.org/T11307,2015,2016,2020,1.2878019836385142,3,11,10,0.16666666666666666,110,14.0,14.0,0,1,0.8579459365519327,false_positive,100
https://openalex.org/T11482,https://openalex.org/T11578,2015,2016,2020,0.2790553132756236,1,11,4,0.07142857142857142,44,26.0,4.0,0,1,0.856157713459039,false_positive,101
https://openalex.org/T10243,https://openalex.org/T12679,2015,2016,2020,0.31465798044412485,1,12,4,0.06666666666666667,48,18.0,6.0,0,1,0.8542028828274645,false_positive,102
https://openalex.org/T10012,https://openalex.org/T10857,2015,2016,2020,0.2790553132756236,1,11,4,0.07142857142857142,44,32.0,4.0,0,1,0.8515157945492453,false_positive,103
https://openalex.org/T10012,https://openalex.org/T11578,2015,2016,2020,0.2790553132756236,1,11,4,0.07142857142857142,44,32.0,4.0,0,1,0.8515157945492453,false_positive,104
https://openalex.org/T10243,https://openalex.org/T10640,2015,2016,2020,1.3860503471074157,3,12,6,0.2,72,18.0,6.0,0,1,0.8464885812969369,false_positive,105
https://openalex.org/T10015,https://openalex.org/T12610,2015,2016,2020,0.8268746032241814,2,36,2,0.05555555555555555,72,158.0,2.0,0,1,0.8408783602106357,false_positive,106
https://openalex.org/T10222,https://openalex.org/T11287,2015,2016,2020,1.7281137652653216,5,11,13,0.2631578947368421,143,16.0,20.0,0,1,0.838323879689064,false_positive,107
https://openalex.org/T11447,https://openalex.org/T12535,2015,2016,2020,1.2889740841411677,3,10,13,0.15,130,13.0,17.0,0,1,0.8373034169133567,false_positive,108
https://openalex.org/T10885,https://openalex.org/T11470,2015,2016,2020,0.2790553132756236,1,25,2,0.038461538461538464,50,62.0,2.0,0,1,0.8348734054605422,false_positive,109
https://openalex.org/T10078,https://openalex.org/T10660,2015,2016,2020,1.7978020683175122,3,9,4,0.3,36,16.0,6.0,0,1,0.8284985372095369,false_positive,110
https://openalex.org/T10222,https://openalex.org/T11970,2015,2016,2020,2.1525587641076585,6,11,9,0.42857142857142855,99,16.0,20.0,0,1,0.8260144692013704,false_positive,111
https://openalex.org/T10211,https://openalex.org/T10521,2015,2016,2020,1.069473994377322,3,8,18,0.13043478260869565,144,14.0,50.0,0,1,0.8256418614517442,false_positive,112
https://openalex.org/T10062,https://openalex.org/T10294,2015,2016,2020,0.5138983423697507,1,5,2,0.16666666666666666,10,6.0,2.0,0,1,0.8249890314782304,false_positive,113
https://openalex.org/T10064,https://openalex.org/T10243,2015,2016,2020,1.0743036443092429,2,12,12,0.09090909090909091,144,16.0,18.0,0,1,0.8248667850387732,false_positive,114
https://openalex.org/T10044,https://openalex.org/T10798,2015,2016,2020,1.8248486497827638,4,16,9,0.19047619047619047,144,38.0,24.0,0,1,0.8214763184735886,false_positive,115
https://openalex.org/T10044,https://openalex.org/T12613,2015,2016,2020,1.8248486497827638,4,16,9,0.19047619047619047,144,38.0,20.0,0,1,0.8214763184735886,false_positive,116
https://openalex.org/T10538,https://openalex.org/T11871,2015,2016,2020,0.3898712452512801,1,7,15,0.047619047619047616,105,7.0,17.0,0,1,0.8209276995138762,false_positive,117
https://openalex.org/T11235,https://openalex.org/T13398,2015,2016,2020,1.0863569578948247,3,10,11,0.16666666666666666,110,14.0,13.0,0,1,0.7996997559234559,false_positive,118
https://openalex.org/T11791,https://openalex.org/T12859,2015,2016,2020,0.5979843021794247,2,12,6,0.125,72,32.0,8.0,0,1,0.7985238128852228,false_positive,119
https://openalex.org/T10015,https://openalex.org/T11629,2015,2016,2020,0.35295612386476116,1,36,2,0.02702702702702703,72,158.0,2.0,0,1,0.7915159385750505,false_positive,120
https://openalex.org/T11162,https://openalex.org/T12748,2015,2016,2020,0.8415721071852287,2,13,4,0.13333333333333333,52,28.0,4.0,0,1,0.790293827060225,false_positive,121
https://openalex.org/T10531,https://openalex.org/T12859,2015,2016,2020,0.5581106265512472,1,4,6,0.1111111111111111,24,4.0,8.0,0,1,0.7765473328464575,false_positive,122
https://openalex.org/T10185,https://openalex.org/T11871,2015,2016,2020,0.8513268733274981,2,2,15,0.13333333333333333,30,2.0,17.0,0,1,0.7751950070631229,false_positive,123
https://openalex.org/T10521,https://openalex.org/T10591,2015,2016,2020,0.36067376022224085,1,18,4,0.047619047619047616,72,50.0,4.0,0,1,0.7715789178496189,false_positive,124
https://openalex.org/T10064,https://openalex.org/T10519,2015,2016,2020,0.318928988903801,1,12,4,0.06666666666666667,48,16.0,8.0,0,1,0.7664477209013121,false_positive,125
https://openalex.org/T10560,https://openalex.org/T13283,2015,2016,2020,0.7213475204444817,1,6,17,0.045454545454545456,102,6.0,19.0,0,1,0.7663763123987303,false_positive,126
https://openalex.org/T10604,https://openalex.org/T11162,2015,2016,2020,0.6250315695368172,2,8,13,0.10526315789473684,104,20.0,28.0,0,1,0.7655145510626913,false_positive,127
https://openalex.org/T11881,https://openalex.org/T11948,2015,2016,2020,1.270912986849078,3,4,17,0.16666666666666666,68,6.0,24.0,0,1,0.7619861099222337,false_positive,128
https://openalex.org/T10206,https://openalex.org/T10845,2015,2016,2020,0.8367240862850964,2,24,3,0.08,72,78.0,4.0,0,1,0.7616693667763109,false_positive,129
https://openalex.org/T11307,https://openalex.org/T11512,2015,2016,2020,1.9450732365235108,4,10,8,0.2857142857142857,80,14.0,10.0,0,1,0.7583862540749694,false_positive,130
https://openalex.org/T11970,https://openalex.org/T12254,2015,2016,2020,1.254628025720424,4,9,4,0.4444444444444444,36,20.0,16.0,0,1,0.7571935496123816,false_positive,131
https://openalex.org/T11162,https://openalex.org/T12202,2015,2016,2020,0.36067376022224085,1,13,2,0.07142857142857142,26,28.0,2.0,0,1,0.7570918730048221,false_positive,133
https://openalex.org/T11162,https://openalex.org/T13104,2015,2016,2020,0.36067376022224085,1,13,2,0.07142857142857142,26,28.0,2.0,0,1,0.7570918730048221,false_positive,135
https://openalex.org/T11162,https://openalex.org/T11809,2015,2016,2020,0.36067376022224085,1,13,2,0.07142857142857142,26,28.0,2.0,0,1,0.7570918730048221,false_positive,132
https://openalex.org/T11162,https://openalex.org/T12557,2015,2016,2020,0.36067376022224085,1,13,2,0.07142857142857142,26,28.0,2.0,0,1,0.7570918730048221,false_positive,134
https://openalex.org/T10320,https://openalex.org/T12002,2015,2016,2020,0.6213349345596119,1,17,4,0.05,68,31.0,4.0,0,1,0.7562081159314524,false_positive,136
https://openalex.org/T10320,https://openalex.org/T12056,2015,2016,2020,0.6213349345596119,1,17,4,0.05,68,31.0,4.0,0,1,0.7562081159314524,false_positive,137
https://openalex.org/T10154,https://openalex.org/T14484,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,8.0,2.0,0,1,0.7551478748598863,false_positive,139
https://openalex.org/T10154,https://openalex.org/T12659,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,8.0,2.0,0,1,0.7551478748598863,false_positive,138
https://openalex.org/T11011,https://openalex.org/T12783,2015,2016,2020,0.48089834696298783,1,5,2,0.16666666666666666,10,8.0,2.0,0,1,0.7551478748598863,false_positive,140
https://openalex.org/T10002,https://openalex.org/T10096,2015,2016,2020,0.8668544662345119,2,16,4,0.1111111111111111,64,28.0,4.0,0,1,0.7547931050313362,false_positive,141
https://openalex.org/T11948,https://openalex.org/T12044,2015,2016,2020,0.36067376022224085,1,17,4,0.05,68,24.0,4.0,0,1,0.7461143369849729,false_positive,142
https://openalex.org/T11093,https://openalex.org/T11171,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,150
https://openalex.org/T10209,https://openalex.org/T10296,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,145
https://openalex.org/T11141,https://openalex.org/T12996,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,153
https://openalex.org/T11141,https://openalex.org/T13779,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,154
https://openalex.org/T11093,https://openalex.org/T11623,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,151
https://openalex.org/T10209,https://openalex.org/T11155,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,147
https://openalex.org/T11141,https://openalex.org/T11600,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,152
https://openalex.org/T11266,https://openalex.org/T11532,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,157
https://openalex.org/T11266,https://openalex.org/T12626,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,158
https://openalex.org/T11597,https://openalex.org/T12626,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,161
https://openalex.org/T11297,https://openalex.org/T11848,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,160
https://openalex.org/T10006,https://openalex.org/T11182,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,143
https://openalex.org/T11266,https://openalex.org/T14144,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,159
https://openalex.org/T12820,https://openalex.org/T12996,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,164
https://openalex.org/T10209,https://openalex.org/T10410,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,146
https://openalex.org/T11266,https://openalex.org/T11355,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,156
https://openalex.org/T11266,https://openalex.org/T11305,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,155
https://openalex.org/T12056,https://openalex.org/T12917,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,162
https://openalex.org/T12137,https://openalex.org/T12892,2015,2016,2020,0.5581106265512472,1,4,2,0.2,8,4.0,2.0,0,1,0.7460061034298238,false_positive,163
